,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,distance,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has360,hasStaging,externalReference,floor,district,hasLift
87,98925567,750.0,flat,rent,48.0,False,1,1,Avenida del Parque,Madrid,Tres Cantos,es,406.012.733,-37.082.604,False,20526,False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Zona Estación- Centro, Tres Cantos', 'title': 'Piso en Avenida del Parque'}",False,False,False,TC20286,4,Zona Estación- Centro,True
88,98925472,690.0,flat,rent,35.0,True,1,1,Calle del Cactus,Madrid,Madrid,es,404.598.487,-37.007.082,False,4802,False,good,False,20.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle del Cactus'}",False,False,False,2815-008405-06,,Tetuán,False
89,98924668,750.0,flat,rent,74.0,True,3,1,Calle Nueva,Madrid,Alcorcón,es,403.481.835,-38.278.811,False,13017,False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Casco Antiguo, Alcorcón', 'title': 'Piso en Calle Nueva'}",False,False,False,4102,4,Centro,True
90,98924599,700.0,duplex,rent,35.0,True,1,1,Calle de Fomento,Madrid,Madrid,es,404.215.077,-37.110.908,False,852,False,good,False,20.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Palacio, Madrid', 'title': 'Dúplex en Calle de Fomento'}",False,False,False,SV000410,bj,Centro,False
91,95631844,720.0,flat,rent,42.0,True,1,1,Santa Susana,Madrid,Madrid,es,404.783.138,-36.471.826,False,8333,False,good,False,17.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Santa Susana'}",True,False,False,,4,Hortaleza,True
92,82006855,595.0,flat,rent,55.0,True,1,1,Erilla,Madrid,Quijorna,es,404.261.887,-40.538.894,False,29699,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Quijorna', 'title': 'Piso en Erilla'}",True,False,False,V096,1,,False
93,98922616,700.0,flat,rent,45.0,False,1,1,San Isidro labrador,Madrid,Madrid,es,404.119.172,-37.148.053,False,1113,False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en San Isidro labrador'}",False,False,False,Palacios,1,Centro,False
94,98920120,500.0,flat,rent,45.0,True,1,1,Valdemorillo pueblo,Madrid,Valdemorillo,es,405.000.981,-40.675.866,False,32188,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Valdemorillo pueblo, Valdemorillo', 'title': 'Piso'}",False,False,False,RP2462022104557,,Valdemorillo pueblo,False
95,98911477,700.0,flat,rent,75.0,True,2,1,"ABASTOS, 187",Madrid,Aranjuez,es,4.003.075,-359.339,True,43915,True,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Piso en ABASTOS, 187'}",True,False,False,,1,Nuevo Aranjuez-Ciudad de las Artes,False
96,98895235,675.0,duplex,rent,87.0,True,2,2,Calle CONCEJO,Madrid,Miraflores de la Sierra,es,408.128.999,-37.780.237,False,44503,False,good,False,8.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Miraflores de la Sierra', 'title': 'Dúplex en Calle CONCEJO'}",False,False,False,,2,,False
97,98889931,650.0,flat,rent,45.0,True,1,1,Pedrezuela,Madrid,Pedrezuela,es,407.471.453,-3.601.093,False,37741,False,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Pedrezuela', 'title': 'Piso'}",False,False,False,1127,bj,,False
98,89923254,750.0,studio,rent,55.0,True,0,1,"Plaza GENERAL VARA DE REY, 11",Madrid,Madrid,es,404.095.182,-37.086.213,True,918,False,good,False,14.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Estudio en Plaza GENERAL VARA DE REY, 11'}",True,False,False,178,2,Centro,True
99,96194583,720.0,studio,rent,45.0,True,0,1,"Avenida del Juncal, 11",Madrid,San Sebastián de los Reyes,es,405.402.351,-3.620.037,True,15433,True,good,False,16.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Vega de la Moraleja, San Sebastián de los Reyes', 'title': 'Estudio en Avenida del Juncal, 11'}",True,True,False,JUNCAL507A,5,Vega de la Moraleja,True
100,97020556,624.0,flat,rent,45.0,True,1,1,"Calle Agustina de Aragón , 49",Madrid,Valdemoro,es,402.003.307,-36.919.489,True,24077,True,newdevelopment,True,14.0,{'typology': 'flat'},"{'subtitle': 'Hospital, Valdemoro', 'title': 'Piso en Calle Agustina de Aragón , 49'}",True,False,False,V3,,Hospital,True
101,96873078,633.0,flat,rent,45.0,True,1,1,"Calle Agustina de Aragón , 49",Madrid,Valdemoro,es,402.003.307,-36.919.489,True,24077,True,newdevelopment,True,14.0,{'typology': 'flat'},"{'subtitle': 'Hospital, Valdemoro', 'title': 'Piso en Calle Agustina de Aragón , 49'}",True,False,False,V2,,Hospital,True
102,89661680,640.0,studio,rent,33.0,True,0,1,"Calle Embalse de Navacerrada, 53",Madrid,Madrid,es,403.591.678,-35.948.413,True,11189,False,good,False,19.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Ensanche de Vallecas - La Gavia, Madrid', 'title': 'Estudio en Calle Embalse de Navacerrada, 53'}",True,False,False,3248-17718,2,Villa de Vallecas,True
103,98393155,645.0,flat,rent,84.0,True,2,2,"Travesía de Noblejas, 2",Madrid,Aranjuez,es,400.308.188,-3.597.916,True,43827,False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Piso en Travesía de Noblejas, 2'}",False,True,False,SAN PASCUAL 2D,2,Nuevo Aranjuez-Ciudad de las Artes,True
104,97887467,750.0,flat,rent,46.0,False,1,1,"CARRERA DE SAN FRANCISCO, 14",Madrid,Madrid,es,404.108.822,-37.133.169,True,1069,False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en CARRERA DE SAN FRANCISCO, 14'}",True,True,False,601,3,Centro,False
105,89832414,735.0,studio,rent,35.0,True,0,1,"Calle de María Tubau, 6",Madrid,Madrid,es,405.137.383,-36.730.214,True,11088,False,good,False,21.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Las Tablas, Madrid', 'title': 'Estudio en Calle de María Tubau, 6'}",True,True,False,,1,Fuencarral,True
106,98822185,600.0,flat,rent,55.0,True,1,1,Calle Alcalá,Madrid,Daganzo de Arriba,es,405.454.979,-34.582.275,False,25189,,,,,,,,,,,,,
107,98856224,750.0,flat,rent,75.0,True,3,1,Calle de Gregorio Ortiz,Madrid,Madrid,es,403.422.105,-37.061.586,False,8286,False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en Calle de Gregorio Ortiz'}",False,False,False,2810-024797-01,,Villaverde,False
108,666696,600.0,penthouse,rent,25.0,True,1,1,"Calle Carretas, 31",Madrid,Madrid,es,404.150.546,-3.703.188,True,183,False,good,False,24.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Sol, Madrid', 'title': 'Ático en Calle Carretas, 31'}",True,True,False,236,5,Centro,True
109,97022256,705.0,flat,rent,48.0,True,1,1,"Calle Arte Pop, 8",Madrid,Madrid,es,403.631.821,-35.874.258,True,11472,False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Ensanche de Vallecas - La Gavia, Madrid', 'title': 'Piso en Calle Arte Pop, 8'}",True,False,False,Arte pop 705,4,Villa de Vallecas,True
110,98873478,650.0,flat,rent,62.0,True,2,1,Calle Nuevo Guadarrama,Madrid,Guadarrama,es,406.814.972,-40.779.084,False,43229,True,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Guadarrama', 'title': 'Piso en Calle Nuevo Guadarrama'}",True,False,False,330179,3,,False
111,37913861,700.0,duplex,rent,61.0,True,2,1,Camino de Madrid,Madrid,Cobeña,es,405.684.393,-35.027.753,False,23917,False,good,False,11.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Cobeña', 'title': 'Dúplex en Camino de Madrid'}",False,False,False,2646,1,,False
112,98895061,650.0,studio,rent,40.0,False,0,1,Calle Berruguete,Madrid,Madrid,es,404.623.825,-37.067.882,False,5088,False,good,False,16.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Estudio en Calle Berruguete'}",False,False,False,miguel/Berruguete,en,Tetuán,True
113,98904940,700.0,flat,rent,40.0,True,1,1,Calle de los Sagrados Corazones,Madrid,Madrid,es,40.408.986,-37.381.489,False,3076,False,good,False,18.0,{'typology': 'flat'},"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en Calle de los Sagrados Corazones'}",False,False,False,bea/corazones,bj,Latina,False
114,98901218,730.0,flat,rent,51.0,True,2,1,Calle de Villajoyosa,Madrid,Madrid,es,403.566.848,-36.899.208,False,6767,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle de Villajoyosa'}",True,True,False,2001/20010001/476,4,Villaverde,False
115,98899282,750.0,flat,rent,50.0,True,2,1,Calle de la Gavia Seca,Madrid,Madrid,es,403.782.048,-3.618.842,False,8331,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico de Vallecas, Madrid', 'title': 'Piso en Calle de la Gavia Seca'}",True,True,False,2001/20010001/614,3,Villa de Vallecas,False
116,98849811,680.0,flat,rent,56.0,True,2,1,Calle Madrid,Madrid,Torrejón de Ardoz,es,404.626.558,-34.833.464,False,19298,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Madrid'}",True,True,False,2001/20010004/3,3,Noroeste,False
117,98901852,710.0,flat,rent,78.0,True,3,1,Calle Isaac Albéniz,Madrid,Parla,es,40.229.689,-37.729.819,False,21617,True,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Piso en Calle Isaac Albéniz'}",True,True,False,2001/20010005/66,4,Fuentebella-San Felix-El Leguario,False
118,98867529,720.0,flat,rent,47.0,True,2,1,Calle de Arrozal,Madrid,Madrid,es,404.264.208,-36.204.865,False,7088,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle de Arrozal'}",True,True,False,2001/20010001/531,1,San Blas,False
119,98908846,750.0,studio,rent,43.0,True,0,1,Calle de las Azucenas,Madrid,Madrid,es,404.646.408,-37.015.475,False,5332,False,good,False,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Valdeacederas, Madrid', 'title': 'Estudio en Calle de las Azucenas'}",False,False,False,2815-001921-04,,Tetuán,True
120,98918454,695.0,studio,rent,40.0,True,0,1,Calle Camarillas,Madrid,Madrid,es,404.740.632,-35.779,False,12376,False,good,False,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Casco Histórico de Barajas, Madrid', 'title': 'Estudio en Calle Camarillas'}",False,False,False,2805-024850-01,,Barajas,True
121,98888572,630.0,flat,rent,54.0,True,1,2,Calle de Aniceto Gaitán Sánchez,Madrid,El Álamo,es,402.326.293,-4.000.047,False,32432,,,,,,,,,,,,,
122,98663699,750.0,flat,rent,90.0,True,3,1,Calle Carrachel,Madrid,Algete,es,405.996.508,-35.041.753,False,26401,False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Algete', 'title': 'Piso en Calle Carrachel'}",False,False,False,2812-017857-02,,,True
123,98895407,730.0,flat,rent,50.0,True,1,1,Metro congosto,Madrid,Madrid,es,403.709.629,-36.196.403,False,8717,False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico de Vallecas, Madrid', 'title': 'Piso en Metro congosto'}",False,False,False,miguel/villamanta,2,Villa de Vallecas,True
124,98915230,600.0,flat,rent,90.0,True,3,1,Calle del Pozo Chico,Madrid,Valdemoro,es,401.913.355,-36.737.843,False,25182,False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Centro, Valdemoro', 'title': 'Piso en Calle del Pozo Chico'}",False,False,False,2819-024846-01,,Centro,True
125,97359037,650.0,studio,rent,45.0,True,0,1,"Calle de Fernando Gabriel, 16",Madrid,Madrid,es,404.245.432,-36.372.252,True,5656,False,good,False,14.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Estudio en Calle de Fernando Gabriel, 16'}",False,False,False,3373-06140,bj,Ciudad Lineal,True
126,97676461,750.0,flat,rent,38.0,False,1,1,"Calle de Atocha, 51",Madrid,Madrid,es,404.130.841,-3.700.354,True,470,True,good,False,20.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle de Atocha, 51'}",False,False,False,,bj,Centro,True
127,98908850,730.0,flat,rent,50.0,True,1,1,Calle Ana María Matute,Madrid,Rivas-Vaciamadrid,es,403.507.361,-35.299.169,False,16410,False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Rivas Futura, Rivas-Vaciamadrid', 'title': 'Piso en Calle Ana María Matute'}",False,False,False,2803-024833-01,,Rivas Futura,True
128,91965894,735.0,studio,rent,30.0,True,0,1,"Carretera Fuencarral a Alcobendas, 22",Madrid,Madrid,es,405.147.334,-36.734.076,True,11188,False,good,False,25.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Las Tablas, Madrid', 'title': 'Estudio en Carretera Fuencarral a Alcobendas, 22'}",False,True,False,,2,Fuencarral,True
129,98892468,610.0,flat,rent,72.0,False,1,1,Calle de Pedro Faura,Madrid,Pinto,es,402.409.218,-37.024.263,False,19544,True,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Piso en Calle de Pedro Faura'}",True,True,False,1000025351-CA,bj,San José - Buenos Aires,True
130,98908680,580.0,chalet,rent,54.0,False,3,2,Los Santos de la Humosa,Madrid,Los Santos de la Humosa,es,405.008.373,-3.255.075,False,39053,False,good,False,11.0,{'typology': 'chalet'},"{'subtitle': 'Los Santos de la Humosa', 'title': 'Chalet'}",False,False,False,ALQ2078,,,
131,98845171,725.0,flat,rent,50.0,True,1,1,"San Vicente de Paul, 3",Madrid,Villanueva del Pardillo,es,404.907.977,-39.669.988,True,23787,False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Centro, Villanueva del Pardillo', 'title': 'Piso en San Vicente de Paul, 3'}",True,False,False,20.4 OR,en,Centro,False
132,98750118,750.0,flat,rent,48.0,True,1,1,Calle Juana Urosa,Madrid,Madrid,es,403.827.657,-37.435.256,False,5085,True,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle Juana Urosa'}",True,False,False,627025,1,Carabanchel,False
133,98806993,750.0,flat,rent,70.0,True,3,1,Calle Escuelas Pías,Madrid,Alcalá de Henares,es,404.866.178,-33.649.445,False,29660,True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'San Isidro - Los Almendros, Alcalá de Henares', 'title': 'Piso en Calle Escuelas Pías'}",True,False,False,627456,2,San Isidro - Los Almendros,False
134,98906197,750.0,flat,rent,49.0,True,1,1,"Calle de Santa Susana, 44",Madrid,Madrid,es,404.798.862,-36.474.341,True,8465,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Calle de Santa Susana, 44'}",True,False,False,JR 220921,7,Hortaleza,True
135,98908181,730.0,flat,rent,60.0,True,3,1,Calle Alfonso X el Sabio,Madrid,Parla,es,402.350.913,-37.690.298,False,20948,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Reyes, Parla', 'title': 'Piso en Calle Alfonso X el Sabio'}",True,True,False,CG-91792-0001,3,Reyes,False
136,93604312,560.0,flat,rent,26.0,False,1,1,Calle del Olivar,Madrid,Madrid,es,404.115.798,-37.001.991,False,625,True,good,False,22.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Olivar'}",True,True,False,CH-66528-0001,bj,Centro,False
137,98917426,700.0,studio,rent,23.0,True,0,1,"Princesa, 12",Madrid,Madrid,es,404.257.458,-37.124.453,True,1271,,,,,,,,,,,,,
138,96865557,750.0,flat,rent,80.0,True,3,1,"Calle Álava, 24",Madrid,San Fernando de Henares,es,404.193.191,-35.261.909,True,14991,False,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Parque Roma - Coronas, San Fernando de Henares', 'title': 'Piso en Calle Álava, 24'}",False,False,False,,2,Parque Roma - Coronas,True
139,98678236,730.0,flat,rent,70.0,True,3,1,Calle de Velázquez,Madrid,Pinto,es,402.481.518,-36.887.516,False,18781,True,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Piso en Calle de Velázquez'}",True,True,False,2001/20010010/6,3,Parque Europa - Los Pitufos,False
140,98661595,730.0,flat,rent,52.0,True,2,1,Calle Efigenia,Madrid,Madrid,es,40.406.043,-3.599.925,False,8827,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Ambroz, Madrid', 'title': 'Piso en Calle Efigenia'}",True,True,False,2001/20010001/502,4,Vicálvaro,False
141,98709081,740.0,flat,rent,64.0,True,2,1,Calle Horcajo,Madrid,Madrid,es,403.419.943,-37.149.759,False,8365,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en Calle Horcajo'}",True,True,False,2001/20010001/185,3,Villaverde,False
142,98648273,720.0,flat,rent,65.0,True,2,1,Calle Eduardo Minguito,Madrid,Madrid,es,403.497.973,-36.909.853,False,7511,True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle Eduardo Minguito'}",True,True,False,2001/20010001/169,2,Villaverde,False
143,98832284,720.0,flat,rent,63.0,True,2,1,Calle del Inta,Madrid,Torrejón de Ardoz,es,404.601.152,-3.477.174,False,19731,True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Piso en Calle del Inta'}",True,True,False,2001/20010004/38,2,Noroeste,False
144,98725571,740.0,flat,rent,54.0,True,2,1,Calle de Sáhara,Madrid,Madrid,es,403.577.435,-36.910.449,False,6636,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle de Sáhara'}",True,True,False,2001/20010001/515,1,Villaverde,True
145,98818717,720.0,flat,rent,52.0,True,2,1,Calle Zurbarán,Madrid,Getafe,es,403.051.933,-37.355.007,False,12695,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Piso en Calle Zurbarán'}",True,True,False,2001/20010008/28,3,La Alhóndiga,False
146,98656354,730.0,flat,rent,45.0,True,2,1,Calle de Manuel Maroto,Madrid,Madrid,es,403.865.497,-3.669.867,False,4385,True,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle de Manuel Maroto'}",True,True,False,2001/20010001/723,3,Puente de Vallecas,False
147,98918411,600.0,duplex,rent,80.0,False,1,1,Plaza DE CIEZA,Madrid,Madrid,es,404.811.948,-37.135.583,False,7223,,,,,,,,,,,,,
148,98919070,600.0,duplex,rent,80.0,False,1,1,Plaza Cieza,Madrid,Madrid,es,404.806.948,-37.104.583,False,7141,,,,,,,,,,,,,
149,28915701,725.0,duplex,rent,71.0,True,2,1,Travesía Conquistadores,Madrid,Cobeña,es,405.654.436,-35.115.527,False,23158,False,good,False,10.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Cobeña', 'title': 'Dúplex en Travesía Conquistadores'}",False,False,False,1697,1,,False
150,98678823,675.0,flat,rent,76.0,True,3,1,Calle Real-Fuentes,Madrid,Aldea del Fresno,es,403.242.709,-42.020.467,False,43485,True,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Aldea del Fresno', 'title': 'Piso en Calle Real-Fuentes'}",True,True,False,Real Fuentes,2,,False
151,94094346,750.0,flat,rent,54.0,True,1,1,"REAL, 25  - 27",Madrid,San Sebastián de los Reyes,es,405.465.444,-3.626.349,True,15834,False,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Piso en REAL, 25  - 27'}",False,False,False,,3,Centro Urbano,True
152,93208603,750.0,duplex,rent,79.0,True,2,2,Plaza Los Belgas,Madrid,Collado Villalba,es,406.305.255,-40.022.515,False,34697,False,good,False,9.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Dúplex en Plaza Los Belgas'}",False,False,False,Los Belgas,1,Villalba Estación,False
153,94611381,700.0,flat,rent,54.0,True,1,1,Calle de Almendrales,Madrid,Madrid,es,403.865.719,-3.701.155,False,3354,False,good,False,13.0,{'typology': 'flat'},"{'subtitle': 'Almendrales, Madrid', 'title': 'Piso en Calle de Almendrales'}",False,False,False,28-00247,2,Usera,True
154,98637420,750.0,flat,rent,54.0,True,2,1,Calle Gómez Acebo,Madrid,Madrid,es,403.418.891,-3.706.374,False,8322,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en Calle Gómez Acebo'}",True,True,False,2001/20010001/610,3,Villaverde,False
155,98233045,730.0,flat,rent,48.0,True,2,1,Calle Fotografía,Madrid,Madrid,es,404.258.749,-36.214.713,False,6997,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle Fotografía'}",True,True,False,2001/20010001/514,3,San Blas,False
156,98393082,650.0,flat,rent,61.0,True,2,1,Calle Santa Fe,Madrid,Alcalá de Henares,es,404.744.046,-33.738.116,False,28605,True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Reyes Católicos, Alcalá de Henares', 'title': 'Piso en Calle Santa Fe'}",True,True,False,2001/20010003/29,4,Reyes Católicos,False
157,98286850,730.0,flat,rent,63.0,True,2,1,Avenida de Espinela,Madrid,Madrid,es,403.457.921,-37.078.778,False,7893,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en Avenida de Espinela'}",True,True,False,2001/20010001/634,1,Villaverde,False
158,97800706,720.0,flat,rent,50.0,True,2,1,Calle de Arrozal,Madrid,Madrid,es,404.285.359,-36.215.247,False,7041,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle de Arrozal'}",True,True,False,2001/20010001/490,2,San Blas,False
159,98490476,720.0,flat,rent,51.0,True,2,1,Calle de las Encajeras,Madrid,Madrid,es,404.282.526,-36.222.803,False,6973,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle de las Encajeras'}",True,True,False,2001/20010001/434,1,San Blas,False
160,98621247,750.0,flat,rent,47.0,True,2,1,Calle del Puerto de Arlabán,Madrid,Madrid,es,403.864.987,-36.671.855,False,4538,True,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle del Puerto de Arlabán'}",True,True,False,2001/20010001/782,1,Puente de Vallecas,False
161,98140302,730.0,flat,rent,50.0,True,2,1,Calle de Vicente Carballal,Madrid,Madrid,es,403.518.257,-36.831.326,False,7411,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Butarque, Madrid', 'title': 'Piso en Calle de Vicente Carballal'}",True,True,False,2001/20010001/576,3,Villaverde,False
162,98637396,730.0,flat,rent,40.0,True,2,1,Calle de García Llamas,Madrid,Madrid,es,403.877.843,-3.671.312,False,4201,True,good,False,18.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle de García Llamas'}",True,True,False,2001/20010001/752,2,Puente de Vallecas,False
163,98393084,670.0,flat,rent,67.0,True,2,1,Paseo de la Estación,Madrid,Valdemoro,es,4.019.213,-367.304,False,25100,True,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Zona Estación, Valdemoro', 'title': 'Piso en Paseo de la Estación'}",True,True,False,2001/20010015/2,1,Zona Estación,True
164,98637370,740.0,flat,rent,52.0,True,2,1,Calle Martell,Madrid,Madrid,es,403.834.771,-3.665.903,False,4862,True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle Martell'}",True,True,False,2001/20010001/534,3,Puente de Vallecas,False
165,98068407,720.0,flat,rent,69.0,True,2,1,Calle Antonio Mejías Bienvenida,Madrid,Alcalá de Henares,es,404.890.164,-33.728.895,False,29084,True,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Chorrillo, Alcalá de Henares', 'title': 'Piso en Calle Antonio Mejías Bienvenida'}",True,True,False,2001/20010003/34,1,Chorrillo,True
166,98621281,750.0,flat,rent,59.0,True,2,1,Calle Sargento Barriga,Madrid,Madrid,es,403.411.511,-37.043.589,False,8400,True,good,False,13.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en Calle Sargento Barriga'}",True,True,False,2001/20010001/757,4,Villaverde,False
167,98604985,740.0,flat,rent,45.0,True,2,1,Calle Encarnación Oviol,Madrid,Madrid,es,40.348.543,-36.858.237,False,7720,True,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle Encarnación Oviol'}",True,True,False,2001/20010001/56,3,Villaverde,False
168,98482125,740.0,flat,rent,60.0,True,2,1,Calle de Sáhara,Madrid,Madrid,es,403.571.435,-36.937.449,False,6670,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle de Sáhara'}",True,True,False,2001/20010001/516,1,Villaverde,True
169,98908979,730.0,studio,rent,45.0,False,0,1,Paseo del Prado,Madrid,Madrid,es,404.123.204,-36.949.573,False,854,False,good,False,16.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Estudio en Paseo del Prado'}",False,False,False,2806-022472-02,,Centro,True
170,98909420,620.0,flat,rent,75.0,True,3,1,Calle Isabel II,Madrid,Parla,es,402.338.005,-37.671.126,False,21044,False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Reyes, Parla', 'title': 'Piso en Calle Isabel II'}",False,False,False,2810-024840-01,,Reyes,True
171,98908897,695.0,flat,rent,67.0,True,2,1,Avenida de la Hispanidad,Madrid,Fuenlabrada,es,402.841.243,-37.799.766,False,16111,False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Sudeste Industrial, Fuenlabrada', 'title': 'Piso en Avenida de la Hispanidad'}",False,False,False,2825-024027-02,,Sudeste Industrial,False
172,98909140,650.0,flat,rent,95.0,True,3,1,Calle de San Roque,Madrid,Navalcarnero,es,402.854.975,-40.110.488,False,29884,False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Centro, Navalcarnero', 'title': 'Piso en Calle de San Roque'}",False,False,False,2811-013406-03,,Centro,True
173,98874739,675.0,flat,rent,68.0,True,2,1,Calle Diego de Urbina,Madrid,Alcalá de Henares,es,404.876.587,-33.555.155,False,30461,False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Juan de Austria, Alcalá de Henares', 'title': 'Piso en Calle Diego de Urbina'}",False,False,False,2830-024812-01,,Juan de Austria,True
